updated date,expiration date,ticker,Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,Open Interest,Vol/OI,Type,Last Trade,Avg IV
20230905,20230915,aapl,65.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,916,0,Put,08/23/23,18.88%
20230905,20230915,aapl,70.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,8447,0,Put,08/29/23,18.88%
20230905,20230915,aapl,75.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,5191,0,Put,08/25/23,18.88%
20230905,20230915,aapl,80.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,2389,0,Put,08/24/23,18.88%
20230905,20230915,aapl,85.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,5909,0,Put,08/21/23,18.88%
20230905,20230915,aapl,90.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,10956,0,Put,08/25/23,18.88%
20230905,20230915,aapl,95.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,3087,0,Put,08/28/23,18.88%
20230905,20230915,aapl,100.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,26942,0,Put,08/28/23,18.88%
20230905,20230915,aapl,105.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,9295,0,Put,08/25/23,18.88%
20230905,20230915,aapl,110.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,12031,0,Put,08/30/23,18.88%
20230905,20230915,aapl,115.00,0.01,0.01,88.92%,-0.00108,1.10E-04,-0.00439,1.29E-03,-7.00E-05,5,9134,0,Put,09/01/23,18.88%
20230905,20230915,aapl,120.00,0.01,0.01,81.84%,-0.00117,1.30E-04,-0.00435,1.39E-03,-8.00E-05,1,15874,0,Put,09/01/23,18.88%
20230905,20230915,aapl,125.00,0.01,0.01,75.03%,-0.00127,1.60E-04,-0.0043,1.50E-03,-9.00E-05,10,10340,0,Put,09/01/23,18.88%
20230905,20230915,aapl,130.00,0.01,0.01,68.46%,-0.00139,1.90E-04,-0.00425,1.63E-03,-9.00E-05,457,19688,0.02,Put,09/01/23,18.88%
20230905,20230915,aapl,135.00,0.24,0.24,90.79%,-0.01909,1.43E-03,-0.05763,1.66E-02,-1.29E-03,171,15162,0.01,Put,09/01/23,18.88%
20230905,20230915,aapl,140.00,0.01,0.01,55.96%,-0.00168,2.70E-04,-0.00413,1.94E-03,-1.10E-04,107,27153,0,Put,09/01/23,18.88%
20230905,20230915,aapl,145.00,0.03,0.03,55.91%,-0.00463,6.80E-04,-0.01027,4.83E-03,-3.10E-04,206,27763,0.01,Put,09/01/23,18.88%
20230905,20230915,aapl,150.00,0.03,0.03,49.51%,-0.00519,8.40E-04,-0.01005,5.35E-03,-3.40E-04,218,26510,0.01,Put,09/01/23,18.88%
20230905,20230915,aapl,152.50,0.04,0.04,47.97%,-0.00695,1.13E-03,-0.0126,6.92E-03,-4.60E-04,16,525,0.03,Put,09/01/23,18.88%
20230905,20230915,aapl,155.00,0.04,0.04,44.77%,-0.00741,1.28E-03,-0.01243,7.33E-03,-4.90E-04,517,32491,0.02,Put,09/01/23,18.88%
20230905,20230915,aapl,157.50,0.06,0.06,43.83%,-0.01089,1.83E-03,-0.01705,1.03E-02,-7.10E-04,28,488,0.06,Put,09/01/23,18.88%
20230905,20230915,aapl,160.00,0.07,0.07,41.43%,-0.01318,2.29E-03,-0.01898,1.21E-02,-8.60E-04,378,37202,0.01,Put,09/01/23,18.88%
20230905,20230915,aapl,162.50,0.07,0.07,38.13%,-0.01422,2.65E-03,-0.01863,1.29E-02,-9.30E-04,506,2618,0.19,Put,09/01/23,18.88%
20230905,20230915,aapl,165.00,0.09,0.09,36.18%,-0.01867,3.53E-03,-0.02227,1.63E-02,-1.22E-03,909,38135,0.02,Put,09/01/23,18.88%
20230905,20230915,aapl,167.50,0.11,0.11,33.89%,-0.02367,4.61E-03,-0.02544,2.00E-02,-1.54E-03,107,9466,0.01,Put,09/01/23,18.88%
20230905,20230915,aapl,170.00,0.13,0.13,31.33%,-0.02942,5.98E-03,-0.02814,2.39E-02,-1.90E-03,2404,54862,0.04,Put,09/01/23,18.88%
20230905,20230915,aapl,172.50,0.15,0.15,28.56%,-0.03621,7.82E-03,-0.03034,2.84E-02,-2.34E-03,592,15340,0.04,Put,09/01/23,18.88%
20230905,20230915,aapl,175.00,0.19,0.19,26.17%,-0.04802,1.07E-02,-0.03479,3.57E-02,-3.09E-03,3539,60069,0.06,Put,09/01/23,18.88%
20230905,20230915,aapl,177.50,0.26,0.26,24.06%,-0.06759,1.52E-02,-0.04163,4.67E-02,-4.32E-03,475,6158,0.08,Put,09/01/23,18.88%
20230905,20230915,aapl,180.00,0.37,0.37,22.00%,-0.09812,2.20E-02,-0.05004,6.19E-02,-6.23E-03,7799,45872,0.17,Put,09/01/23,18.88%
20230905,20230915,aapl,182.50,0.6,0.6,20.62%,-0.1537,3.22E-02,-0.06361,8.47E-02,-9.63E-03,2058,7608,0.27,Put,09/01/23,18.88%
20230905,20230915,aapl,185.00,1.02,1.02,19.67%,-0.24185,4.46E-02,-0.07888,1.12E-01,-1.48E-02,15774,35472,0.44,Put,09/01/23,18.88%
20230905,20230915,aapl,187.50,1.71,1.71,18.93%,-0.36388,5.58E-02,-0.08958,1.34E-01,-2.17E-02,9326,8077,1.15,Put,09/01/23,18.88%
20230905,20230915,aapl,190.00,2.81,2.81,18.75%,-0.51157,6.02E-02,-0.09188,1.42E-01,-2.87E-02,9103,19092,0.48,Put,09/01/23,18.88%
20230905,20230915,aapl,192.50,4.24,4.24,18.24%,-0.66337,6.84E-02,-0.07836,1.30E-01,-3.40E-02,1128,1674,0.67,Put,09/01/23,18.88%
20230905,20230915,aapl,195.00,6.05,6.05,17.81%,-0.79958,5.65E-02,-0.05471,9.90E-02,-3.51E-02,322,8850,0.04,Put,09/01/23,18.88%
20230905,20230915,aapl,197.50,8.35,8.35,20.00%,-0.86652,3.15E-02,-0.04573,7.56E-02,-3.33E-02,521,460,1.13,Put,09/01/23,18.88%
20230905,20230915,aapl,200.00,10.57,10.57,18.35%,-0.96177,1.34E-02,-0.01295,2.73E-02,-1.70E-02,34,419,0.08,Put,09/01/23,18.88%
20230905,20230915,aapl,202.50,13.25,13.25,26.16%,-0.91677,1.72E-02,-0.04224,5.34E-02,-3.06E-02,1,7,0.14,Put,09/01/23,18.88%
20230905,20230915,aapl,205.00,17.55,15.57,24.90%,-0.96946,8.15E-03,-0.01553,2.29E-02,-1.70E-02,0,106,0,Put,08/30/23,18.88%
20230905,20230915,aapl,210.00,22.51,20.8,37.47%,-0.93002,1.04E-02,-0.05561,4.70E-02,-3.21E-02,0,2,0,Put,08/30/23,18.88%
20230905,20230915,aapl,212.50,23.29,23.29,40.49%,-0.9358,9.03E-03,-0.05632,4.39E-02,-3.22E-02,1,0,0,Put,09/01/23,18.88%
20230905,20230915,aapl,215.00,29.75,25.9,46.05%,-0.92662,8.75E-03,-0.07346,4.90E-02,-3.54E-02,0,0,0,Put,08/04/23,18.88%
20230905,20230915,aapl,220.00,41.6,30.73,47.90%,-0.95347,5.94E-03,-0.05103,3.40E-02,-3.07E-02,0,0,0,Put,08/08/23,18.88%
20230905,20230915,aapl,225.00,0,36.2,64.46%,-0.91472,6.94E-03,-0.12117,5.54E-02,-4.25E-02,0,0,0,Put,,18.88%
20230905,20230915,aapl,230.00,53.38,40.78,60.58%,-0.95579,4.48E-03,-0.06384,3.27E-02,-3.25E-02,0,0,0,Put,08/22/23,18.88%
20230905,20230915,aapl,235.00,0,45.58,56.78%,-0.98489,1.96E-03,-0.02131,1.28E-02,-1.73E-02,0,0,0,Put,,18.88%
20230905,20230915,aapl,240.00,51,51,77.47%,-0.94312,4.24E-03,-0.10514,4.03E-02,-3.94E-02,1,1,1,Put,09/01/23,18.88%
20230905,20230915,aapl,245.00,57.44,55.85,78.48%,-0.95723,3.35E-03,-0.08288,3.19E-02,-3.52E-02,0,0,0,Put,08/30/23,18.88%
20230905,20230915,aapl,250.00,62.42,60.75,79.87%,-0.96649,6.24E-03,-0.06733,2.61E-02,-3.36E-02,0,5,0,Put,08/30/23,18.88%
20230905,20230915,aapl,255.00,77.35,66.2,97.77%,-0.93875,3.55E-03,-0.14414,4.29E-02,-4.49E-02,0,0,0,Put,08/16/23,18.88%
20230905,20230915,aapl,260.00,120.54,70.9,94.46%,-0.95882,2.70E-03,-0.09805,3.10E-02,-3.83E-02,0,0,0,Put,10/14/22,18.88%
20230905,20230915,aapl,265.00,0,76.05,103.56%,-0.95097,2.82E-03,-0.12632,3.59E-02,-4.34E-02,0,0,0,Put,,18.88%
20230905,20230915,aapl,270.00,91.56,81.05,108.12%,-0.95261,1.16E-02,-0.12828,3.49E-02,-4.33E-02,0,0,0,Put,06/07/23,18.88%
20230905,20230915,aapl,275.00,0,85.85,105.94%,-0.96581,2.07E-03,-0.09377,2.66E-02,-3.80E-02,0,0,0,Put,,18.88%
20230905,20230915,aapl,280.00,136.6,90.73,104.69%,-0.97543,1.60E-03,-0.06814,2.00E-02,-3.26E-02,0,0,0,Put,11/10/22,18.88%
20230905,20230915,aapl,285.00,0,95.63,102.61%,-0.98516,1.06E-03,-0.04136,1.28E-02,-2.34E-02,0,0,0,Put,,18.88%
20230905,20230915,aapl,290.00,110.4,100.78,114.94%,-0.97262,1.59E-03,-0.08317,2.21E-02,-3.77E-02,0,0,0,Put,08/08/23,18.88%
20230905,20230915,aapl,295.00,0,105.58,105.22%,-0.99006,7.40E-04,-0.02839,8.94E-03,-2.02E-02,0,0,0,Put,,18.88%
20230905,20230915,aapl,300.00,111.83,110.57,108.69%,-0.99025,7.00E-04,-0.02887,8.79E-03,-2.05E-02,0,0,0,Put,07/10/23,18.88%
20230906,20230908,aapl,50.00,139.7,140.1,859.85%,0.99207,1.80E-04,-0.65906,3.05E-03,2.62E-03,3,2,1.5,Call,09/05/23,22.74%
20230906,20230908,aapl,60.00,119.8,129.77,593.05%,0.99773,8.00E-05,-0.15268,9.90E-04,3.26E-03,0,1,0,Call,08/28/23,22.74%
20230906,20230908,aapl,65.00,124.5,125.15,710.24%,0.98926,2.80E-04,-0.71223,3.97E-03,3.43E-03,2,0,0,Call,09/05/23,22.74%
20230906,20230908,aapl,70.00,0,119.83,550.89%,0.99594,1.50E-04,-0.23863,1.68E-03,3.79E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,75.00,0,114.73,400.05%,0.99946,3.00E-05,-0.03408,2.60E-04,4.10E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,80.00,0,109.93,521.75%,0.99241,2.90E-04,-0.39132,2.93E-03,4.29E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,85.00,101.62,104.73,336.58%,0.99956,3.00E-05,-0.02726,2.10E-04,4.65E-03,0,1,0,Call,08/30/23,22.74%
20230906,20230908,aapl,90.00,0,100.25,525.41%,0.98264,5.80E-04,-0.80082,6.02E-03,4.72E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,95.00,0,95.1,464.89%,0.98543,5.70E-04,-0.61277,5.18E-03,5.03E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,100.00,0,89.85,371.30%,0.99317,3.60E-04,-0.2595,2.67E-03,5.40E-03,0,7,0,Call,,22.74%
20230906,20230908,aapl,105.00,0,84.78,309.27%,0.99649,2.40E-04,-0.12623,1.47E-03,5.71E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,110.00,72.62,79.78,285.83%,0.99632,2.70E-04,-0.12312,1.54E-03,5.99E-03,0,1,0,Call,08/29/23,22.74%
20230906,20230908,aapl,115.00,0,75.05,339.81%,0.98282,8.90E-04,-0.52056,5.97E-03,6.10E-03,0,0,0,Call,,22.74%
20230906,20230908,aapl,120.00,56.85,70.07,317.87%,0.98051,1.06E-03,-0.54247,6.65E-03,6.35E-03,0,2,0,Call,08/22/23,22.74%
20230906,20230908,aapl,125.00,63.68,65.25,314.50%,0.97186,1.46E-03,-0.72678,9.05E-03,6.53E-03,0,9,0,Call,08/31/23,22.74%
20230906,20230908,aapl,130.00,47.5,59.95,249.70%,0.98373,1.16E-03,-0.37155,5.70E-03,6.94E-03,0,3,0,Call,08/16/23,22.74%
20230906,20230908,aapl,135.00,53.06,54.8,193.09%,0.99289,7.30E-04,-0.15052,2.77E-03,7.32E-03,1,50,0.02,Call,09/05/23,22.74%
20230906,20230908,aapl,140.00,49.31,49.82,181.51%,0.99007,1.04E-03,-0.18605,3.71E-03,7.56E-03,14,106,0.13,Call,09/05/23,22.74%
20230906,20230908,aapl,145.00,44.8,44.8,155.51%,0.99163,1.04E-03,-0.14251,3.19E-03,7.85E-03,4,30,0.13,Call,09/05/23,22.74%
20230906,20230908,aapl,150.00,39.86,39.86,151.08%,0.9845,1.83E-03,-0.22525,5.46E-03,8.05E-03,2,78,0.03,Call,09/05/23,22.74%
20230906,20230908,aapl,152.50,35.2,37.4,148.03%,0.97974,2.35E-03,-0.27326,6.87E-03,8.14E-03,0,34,0,Call,08/30/23,22.74%
20230906,20230908,aapl,155.00,34.82,34.82,124.83%,0.98727,1.87E-03,-0.16354,4.61E-03,8.35E-03,7,193,0.04,Call,09/05/23,22.74%
20230906,20230908,aapl,157.50,30.34,32.35,121.55%,0.98277,2.49E-03,-0.20175,5.98E-03,8.44E-03,1,121,0.01,Call,09/05/23,22.74%
20230906,20230908,aapl,160.00,30.2,30.2,145.86%,0.94879,5.13E-03,-0.55749,1.48E-02,8.21E-03,27,512,0.05,Call,09/05/23,22.74%
20230906,20230908,aapl,162.50,27.3,27.3,94.57%,0.98772,2.39E-03,-0.12642,4.47E-03,8.77E-03,9,118,0.08,Call,09/05/23,22.74%
20230906,20230908,aapl,165.00,24.71,24.8,86.24%,0.9868,2.80E-03,-0.12374,4.76E-03,8.90E-03,44,1181,0.04,Call,09/05/23,22.74%
20230906,20230908,aapl,167.50,22.07,22.25,60.34%,0.99753,9.00E-04,-0.03795,1.07E-03,9.15E-03,10,391,0.03,Call,09/05/23,22.74%
20230906,20230908,aapl,170.00,19.86,19.86,78.22%,0.97299,5.67E-03,-0.19262,8.75E-03,9.03E-03,82,1433,0.06,Call,09/05/23,22.74%
20230906,20230908,aapl,172.50,17.25,17.25,46.05%,0.99751,1.18E-03,-0.03492,1.08E-03,9.42E-03,96,343,0.28,Call,09/05/23,22.74%
20230906,20230908,aapl,175.00,14.9,14.9,63.94%,0.95846,9.89E-03,-0.22127,1.25E-02,9.15E-03,527,4664,0.11,Call,09/05/23,22.74%
20230906,20230908,aapl,177.50,12.35,12.35,50.65%,0.96394,1.11E-02,-0.16314,1.11E-02,9.34E-03,141,2730,0.05,Call,09/05/23,22.74%
20230906,20230908,aapl,180.00,9.98,9.85,41.74%,0.95751,1.54E-02,-0.15516,1.27E-02,9.41E-03,1652,10586,0.16,Call,09/05/23,22.74%
20230906,20230908,aapl,182.50,7.47,7.47,39.09%,0.91322,2.88E-02,-0.23867,2.22E-02,9.08E-03,1017,6362,0.16,Call,09/05/23,22.74%
20230906,20230908,aapl,185.00,5.05,5.05,31.30%,0.86562,4.92E-02,-0.25878,3.04E-02,8.72E-03,27611,35649,0.77,Call,09/05/23,22.74%
20230906,20230908,aapl,187.50,2.83,2.79,24.85%,0.74462,9.21E-02,-0.29867,4.51E-02,7.59E-03,22843,14811,1.54,Call,09/05/23,22.74%
20230906,20230908,aapl,190.00,1.14,1.14,22.50%,0.47182,1.26E-01,-0.32593,5.59E-02,4.84E-03,100220,40594,2.47,Call,09/05/23,22.74%
20230906,20230908,aapl,192.50,0.36,0.36,22.98%,0.20115,8.71E-02,-0.2316,3.95E-02,2.07E-03,33365,12177,2.74,Call,09/05/23,22.74%
20230906,20230908,aapl,195.00,0.11,0.11,24.97%,0.07118,3.88E-02,-0.12102,1.91E-02,7.30E-04,18028,21352,0.84,Call,09/05/23,22.74%
20230906,20230908,aapl,197.50,0.05,0.05,28.96%,0.03171,1.75E-02,-0.07324,1.00E-02,3.30E-04,6968,6371,1.09,Call,09/05/23,22.74%
20230906,20230908,aapl,200.00,0.02,0.02,31.73%,0.01296,7.48E-03,-0.03751,4.69E-03,1.30E-04,3315,10997,0.3,Call,09/05/23,22.74%
20230906,20230908,aapl,202.50,0.01,0.01,35.04%,0.00633,3.62E-03,-0.02209,2.50E-03,7.00E-05,1822,2069,0.88,Call,09/05/23,22.74%
20230906,20230908,aapl,205.00,0.01,0.01,40.83%,0.00551,2.75E-03,-0.02274,2.21E-03,6.00E-05,882,4732,0.19,Call,09/05/23,22.74%
20230906,20230908,aapl,207.50,0.01,0.01,46.45%,0.0049,2.18E-03,-0.02329,2.00E-03,5.00E-05,512,1088,0.47,Call,09/05/23,22.74%
20230906,20230908,aapl,210.00,0.01,0.01,51.94%,0.00443,1.78E-03,-0.02378,1.82E-03,5.00E-05,35,1897,0.02,Call,09/05/23,22.74%
20230906,20230908,aapl,212.50,0.01,0.01,57.30%,0.00405,1.49E-03,-0.02422,1.68E-03,4.00E-05,72,723,0.1,Call,09/05/23,22.74%
20230906,20230908,aapl,215.00,0.01,0.01,62.54%,0.00374,1.27E-03,-0.02461,1.57E-03,4.00E-05,1,2381,0,Call,09/05/23,22.74%
20230906,20230908,aapl,217.50,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,22.74%
20230906,20230908,aapl,220.00,0.01,0.01,72.72%,0.00326,9.70E-04,-0.02529,1.39E-03,3.00E-05,10,5593,0,Call,09/05/23,22.74%
20230906,20230908,aapl,225.00,0.01,0.01,82.53%,0.00291,7.70E-04,-0.02587,1.25E-03,3.00E-05,2,392,0.01,Call,09/05/23,22.74%
20230906,20230908,aapl,230.00,0.01,0.01,92.00%,0.00264,6.30E-04,-0.02638,1.14E-03,3.00E-05,1,967,0,Call,09/05/23,22.74%
20230906,20230908,aapl,235.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1042,0,Call,08/31/23,22.74%
20230906,20230908,aapl,240.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,95,0,Call,08/14/23,22.74%
20230906,20230908,aapl,245.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,612,0,Call,08/23/23,22.74%
20230906,20230908,aapl,250.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,216,0,Call,08/10/23,22.74%
20230906,20230908,aapl,255.00,0.01,0.01,135.25%,0.00186,3.10E-04,-0.02825,8.30E-04,2.00E-05,20,224,0.09,Call,09/05/23,22.74%
20230906,20230908,aapl,260.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,24,0,Call,08/10/23,22.74%
20230906,20230908,aapl,265.00,0.01,0.01,150.97%,0.00169,2.60E-04,-0.0288,7.60E-04,2.00E-05,17,28,0.61,Call,09/05/23,22.74%
20230906,20230908,aapl,50.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,5,0,Put,08/31/23,22.74%
20230906,20230908,aapl,60.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,65.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,70.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,75.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,80.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Put,08/23/23,22.74%
20230906,20230908,aapl,85.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,90.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,95.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,22.74%
20230906,20230908,aapl,100.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,13,0,Put,08/29/23,22.74%
20230906,20230908,aapl,105.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,61,0,Put,08/18/23,22.74%
20230906,20230908,aapl,110.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,538,0,Put,08/18/23,22.74%
20230906,20230908,aapl,115.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,31,0,Put,08/21/23,22.74%
20230906,20230908,aapl,120.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,194,0,Put,08/31/23,22.74%
20230906,20230908,aapl,125.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,181,0,Put,08/30/23,22.74%
20230906,20230908,aapl,130.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,153,0,Put,08/24/23,22.74%
20230906,20230908,aapl,135.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1862,0,Put,08/29/23,22.74%
20230906,20230908,aapl,140.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,622,0,Put,08/30/23,22.74%
20230906,20230908,aapl,145.00,0.01,0.01,127.37%,-0.00187,3.30E-04,-0.02667,8.40E-04,-2.00E-05,4,661,0.01,Put,09/05/23,22.74%
20230906,20230908,aapl,150.00,0.01,0.01,112.56%,-0.00211,4.20E-04,-0.02621,9.30E-04,-2.00E-05,1,1747,0,Put,09/05/23,22.74%
20230906,20230908,aapl,152.50,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1106,0,Put,08/31/23,22.74%
20230906,20230908,aapl,155.00,0.01,0.01,98.11%,-0.0024,5.40E-04,-0.02568,1.05E-03,-2.00E-05,40,2457,0.02,Put,09/05/23,22.74%
20230906,20230908,aapl,157.50,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,443,0,Put,08/31/23,22.74%
20230906,20230908,aapl,160.00,0.01,0.01,83.98%,-0.00277,7.20E-04,-0.02508,1.20E-03,-3.00E-05,84,4273,0.02,Put,09/05/23,22.74%
20230906,20230908,aapl,162.50,0.01,0.01,77.01%,-0.00301,8.50E-04,-0.02473,1.29E-03,-3.00E-05,184,1807,0.1,Put,09/05/23,22.74%
20230906,20230908,aapl,165.00,0.01,0.01,70.11%,-0.00328,1.01E-03,-0.02436,1.39E-03,-3.00E-05,2639,5771,0.46,Put,09/05/23,22.74%
20230906,20230908,aapl,167.50,0.02,0.02,68.27%,-0.00635,1.86E-03,-0.04268,2.51E-03,-6.00E-05,604,1796,0.34,Put,09/05/23,22.74%
20230906,20230908,aapl,170.00,0.02,0.02,61.01%,-0.00704,2.28E-03,-0.04178,2.75E-03,-7.00E-05,1154,8259,0.14,Put,09/05/23,22.74%
20230906,20230908,aapl,172.50,0.02,0.02,53.78%,-0.0079,2.87E-03,-0.04077,3.05E-03,-8.00E-05,444,4666,0.1,Put,09/05/23,22.74%
20230906,20230908,aapl,175.00,0.03,0.03,49.08%,-0.01239,4.66E-03,-0.05505,4.51E-03,-1.20E-04,1018,9080,0.11,Put,09/05/23,22.74%
20230906,20230908,aapl,177.50,0.04,0.06,45.47%,-0.0228,8.47E-03,-0.08579,7.60E-03,-2.30E-04,1742,5067,0.34,Put,09/05/23,22.74%
20230906,20230908,aapl,180.00,0.07,0.07,38.88%,-0.0324,1.33E-02,-0.09822,1.02E-02,-3.20E-04,6840,30722,0.22,Put,09/05/23,22.74%
20230906,20230908,aapl,182.50,0.09,0.09,31.84%,-0.04804,2.24E-02,-0.11052,1.40E-02,-4.70E-04,13144,12490,1.05,Put,09/05/23,22.74%
20230906,20230908,aapl,185.00,0.17,0.17,26.48%,-0.09647,4.60E-02,-0.15667,2.40E-02,-9.40E-04,38995,20009,1.95,Put,09/05/23,22.74%
20230906,20230908,aapl,187.50,0.45,0.45,22.79%,-0.23764,9.67E-02,-0.24187,4.34E-02,-2.26E-03,57465,15165,3.79,Put,09/05/23,22.74%
20230906,20230908,aapl,190.00,1.3,1.3,20.83%,-0.53256,1.36E-01,-0.27899,5.58E-02,-4.79E-03,28370,15968,1.78,Put,09/05/23,22.74%
20230906,20230908,aapl,192.50,2.98,3.05,21.17%,-0.82255,8.86E-02,-0.17781,3.64E-02,-6.16E-03,2572,2589,0.99,Put,09/05/23,22.74%
20230906,20230908,aapl,195.00,5.26,5.55,32.27%,-0.87378,4.63E-02,-0.21874,2.90E-02,-6.35E-03,2063,913,2.26,Put,09/05/23,22.74%
20230906,20230908,aapl,197.50,7.8,8.2,47.79%,-0.86897,3.19E-02,-0.33988,2.98E-02,-6.81E-03,76,46,1.65,Put,09/05/23,22.74%
20230906,20230908,aapl,200.00,10.35,10.35,39.41%,-0.96684,1.52E-02,-0.08917,1.03E-02,-4.89E-03,31,31,1,Put,09/05/23,22.74%
20230906,20230908,aapl,202.50,13,13,57.95%,-0.93422,1.59E-02,-0.24382,1.79E-02,-6.53E-03,26,5,5.2,Put,09/05/23,22.74%
20230906,20230908,aapl,205.00,15.2,16.3,97.84%,-0.84946,1.71E-02,-0.78438,3.28E-02,-7.39E-03,37,8,4.63,Put,09/05/23,22.74%
20230906,20230908,aapl,207.50,17.8,18.2,85.20%,-0.91827,1.27E-02,-0.43395,2.12E-02,-7.11E-03,14,0,0,Put,09/05/23,22.74%
20230906,20230908,aapl,210.00,20.3,21.4,120.84%,-0.86249,1.30E-02,-0.91371,3.09E-02,-7.62E-03,2,5,0.4,Put,09/05/23,22.74%
20230906,20230908,aapl,212.50,0,23,89.48%,-0.95436,7.72E-03,-0.28408,1.34E-02,-6.69E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,215.00,25.3,25.65,106.92%,-0.93906,8.09E-03,-0.43436,1.69E-02,-7.15E-03,6,0,0,Put,09/05/23,22.74%
20230906,20230908,aapl,217.50,0,28.2,117.52%,-0.93727,7.52E-03,-0.49016,1.73E-02,-7.37E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,220.00,32.9,30.63,120.31%,-0.94803,6.35E-03,-0.43101,1.49E-02,-7.02E-03,0,0,0,Put,08/30/23,22.74%
20230906,20230908,aapl,225.00,40.5,35.65,136.30%,-0.95029,5.41E-03,-0.47257,1.44E-02,-7.14E-03,0,0,0,Put,08/04/23,22.74%
20230906,20230908,aapl,230.00,0,40.6,146.18%,-0.95848,4.36E-03,-0.43712,1.25E-02,-7.20E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,235.00,0,45.7,167.02%,-0.95302,4.21E-03,-0.55546,1.38E-02,-7.76E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,240.00,51,50.85,190.42%,-0.94531,4.16E-03,-0.71933,1.55E-02,-8.26E-03,0,0,0,Put,08/31/23,22.74%
20230906,20230908,aapl,245.00,0,55.68,190.39%,-0.96008,3.24E-03,-0.55502,1.21E-02,-7.61E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,250.00,0,60.7,204.50%,-0.96033,3.00E-03,-0.59406,1.20E-02,-7.74E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,255.00,0,65.55,201.53%,-0.97235,2.27E-03,-0.42984,8.91E-03,-7.67E-03,0,0,0,Put,,22.74%
20230906,20230908,aapl,260.00,0,70.5,206.16%,-0.9773,1.88E-03,-0.37062,7.55E-03,-7.35E-03,0,0,0,Put,,22.74%
